protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
A1X283_PF00018_155,17375,17393,0.998965100902662,186.23299539457292,3.3860544617195076,55,54,0.9818181818181818
A1X283_PF00018_222,24127,24147,0.9991717397606328,284.22483761431437,4.817370129056176,59,55,0.9322033898305084
O00330_PF02817_181,1414,1415,0.9992932862190813,17.257922239472737,0.36718983488239865,47,47,1.0
O15151_PF00641_299,3514,3517,0.9991470002843332,58.334189770147375,1.8817480571015281,31,30,0.967741935483871
O15259_PF00018_152,4460,4466,0.9986565158978952,176.44507290493948,2.9407512150823245,60,56,0.9333333333333333
O15344_PF00643_172,12394,12408,0.9988716956802063,81.54682130982142,1.896437704879568,43,41,0.9534883720930233
O15541_PF00642_198,13927,13932,0.9996411139821992,763.2797166019395,30.531188664077582,25,24,0.96
O43295_PF00018_745,11179,11184,0.9995529327610873,98.9207480562346,1.7055301389005966,58,58,1.0
O43586_PF00018_361,152676,152760,0.9994501178318932,3078.4307747496296,54.9719781205291,56,53,0.9464285714285714
O60293_PF10650_1186,7984,7987,0.9996243896331539,582.34904952427,30.649949974961576,19,19,1.0
O75382_PF00643_111,3828,3830,0.9994778067885117,56.678620376809384,1.2881504631093041,44,44,1.0
O75808_PF00641_4,20589,20592,0.9998543123543123,1490.09867054844,55.18883964994222,27,25,0.9259259259259259
O75953_PF00226_4,218477,218981,0.9976984304574369,19072.781742567888,307.6255119769014,62,62,1.0
O95793_PF00035_183,6008,6013,0.9991684683186429,84.50418775239228,1.2612565336177952,67,67,1.0
P00519_PF00018_64,18755,18772,0.9990943959088003,257.9743007760492,4.5258649258956,57,56,0.9824561403508771
P02549_PF00018_979,6246,6249,0.99951992318771,13.923282772916462,0.24005659953304245,58,55,0.9482758620689655
P06239_PF00018_63,15320,15334,0.9990869962175558,446.961566925177,7.706233912503052,58,55,0.9482758620689655
P06241_PF00018_83,14870,14888,0.9987909725953789,390.8130770305337,6.406771754598913,61,61,1.0
P07751_PF00018_968,6245,6249,0.9993598975836134,14.41885887932594,0.24438743863264306,59,59,1.0
P08631_PF00018_80,15650,15665,0.999042451324609,453.51186450555997,7.8191700776820685,58,56,0.9655172413793104
P0A9X9_PF00313_3,80766,81019,0.9968772757007616,6345.9540284880295,93.32285336011807,68,64,0.9411764705882353
P10242_PF00249_40,34282,34296,0.9995917891299277,2103.2428955225437,44.74984884090519,47,47,1.0
P11182_PF02817_171,74326,74400,0.999005376344086,5335.916463320304,121.27082871182508,44,38,0.8636363636363636
P11961_PF02817_126,76497,76595,0.9987205431163914,6506.939940255631,135.56124875532564,48,42,0.875
P12931_PF00018_87,15730,15746,0.9989838689190905,448.676858792581,7.8715238384663335,57,56,0.9824561403508771
P14598_PF00018_157,6965,6973,0.9988527176251255,85.33645247566065,1.292976552661525,66,65,0.9848484848484849
P15498_PF00018_782,14089,14102,0.9990781449439796,346.2017714334529,5.675438875958244,61,59,0.9672131147540983
P16885_PF00018_772,51225,51253,0.9994536905156771,904.4552462145691,16.150986539545876,56,53,0.9464285714285714
P19878_PF00018_241,1643,1644,0.9993917274939172,12.678299597923669,0.21130499329872782,60,59,0.9833333333333333
P19878_PF00018_456,71460,71490,0.9995803608896349,1558.4239221387347,26.413964782012453,59,53,0.8983050847457628
P20929_PF14604_6609,37136,37150,0.9996231493943473,747.9817469815396,12.261995852156387,61,58,0.9508196721311475
P25685_PF00226_4,219045,219543,0.9977316516582173,19210.471816605404,309.8463196226678,62,62,1.0
P26651_PF00642_105,19597,19607,0.9994899780690569,1548.1604229968202,61.92641691987281,25,25,1.0
P32081_PF00313_1,81760,82015,0.9968908126562214,6498.114088436455,96.98677743935008,67,64,0.9552238805970149
P35251_PF00533_405,28759,28790,0.9989232372351511,4974.595568018055,66.3279409069074,75,75,1.0
P41016_PF00313_1,83186,83445,0.9968961591467433,6629.363450264136,100.44490076157783,66,64,0.9696969696969697
P47974_PF00642_193,22836,22849,0.9994310473106044,1827.0452692823405,76.12688622009752,24,24,1.0
