protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
A1X283_PF00018_155,33185,33216,0.9990667148362236,721.8820344013982,13.12512789820724,55,52,0.9454545454545454
A1X283_PF00018_222,45557,45592,0.9992323214599053,947.7074667297903,16.06283841914899,59,53,0.8983050847457628
O00330_PF02817_181,123402,123553,0.9987778524196094,11312.783619124859,240.6975238111672,47,37,0.7872340425531915
O15151_PF00641_299,3746,3749,0.9991997866097626,97.27926999446056,3.138040967563244,31,28,0.9032258064516129
O15259_PF00018_152,166708,166807,0.9994064997272297,5318.991756302339,88.64986260503899,60,51,0.85
O15344_PF00643_172,47719,47775,0.9988278388278389,1366.6719757641367,31.783069203817135,43,37,0.8604651162790697
O15541_PF00642_198,48580,48593,0.9997324717551911,3149.0983771574156,125.96393508629663,25,20,0.8
O43295_PF00018_745,318520,318707,0.9994132541801718,7183.129454623433,123.84705956247298,58,51,0.8793103448275862
O43586_PF00018_361,347521,347729,0.9994018330366463,9005.750391303487,160.81697127327655,56,50,0.8928571428571429
O60293_PF10650_1186,46128,46134,0.9998699440759526,2512.214940489332,132.22183897312274,19,18,0.9473684210526315
O75382_PF00643_111,16343,16360,0.998960880195599,928.3170754527971,21.098115351199933,44,40,0.9090909090909091
O75808_PF00641_4,38553,38562,0.9997666096156839,3246.6847728420576,120.24758417933546,27,22,0.8148148148148148
O75953_PF00226_4,267598,268205,0.9977368058015325,28732.27075452274,463.42372184714094,62,62,1.0
O95793_PF00035_183,13051,13059,0.9993873956658244,242.4428835174826,3.6185505002609344,67,56,0.835820895522388
P00519_PF00018_64,36168,36200,0.9991160220994475,1150.1962805267342,20.17888211450411,57,52,0.9122807017543859
P02549_PF00018_979,232597,232726,0.9994457000936724,6602.241937086576,113.83175753597546,58,50,0.8620689655172413
P06239_PF00018_63,109304,109382,0.9992869027810791,3474.15390177083,59.899205202945346,58,50,0.8620689655172413
P06241_PF00018_83,32639,32673,0.9989593854252747,1290.1353002675828,21.149759020780046,61,55,0.9016393442622951
P07751_PF00018_968,190727,190820,0.9995126297033854,4821.831746378526,81.72596180302587,59,51,0.864406779661017
P08631_PF00018_80,95265,95337,0.9992447842915133,3015.9038144474384,51.99834162840411,58,50,0.8620689655172413
