protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
A0PJY2_PF00096_289,645261,645870,0.9990570857912583,1813.46897642701,82.43040801940954,22,21,0.9545454545454546
O43167_PF00096_351,6009,6009,1.0,317.6594043425179,14.439063833750815,22,21,0.9545454545454546
O43167_PF00096_435,386804,386978,0.9995503620360847,3820.4439310129246,173.6565423187693,22,21,0.9545454545454546
O60481_PF00096_389,20345,20350,0.9997542997542997,239.42628813602693,10.883013097092133,22,21,0.9545454545454546
P25490_PF00096_384,13675,13684,0.9993422975738089,254.76032977578552,10.61501374065773,24,23,0.9583333333333334
P37275_PF00096_933,543890,544239,0.9993587376134382,3495.7551378245757,158.897960810208,22,21,0.9545454545454546
P51508_PF00096_331,781201,781801,0.9992325412732908,2434.238456706408,110.64720257756402,22,21,0.9545454545454546
P51508_PF00096_555,770029,770622,0.9992304917326523,2292.993234678653,104.22696521266606,22,21,0.9545454545454546
P57071_PF00096_1085,448720,448948,0.9994921460837335,4261.710872008936,193.71413054586074,22,21,0.9545454545454546
Q5VTD9_PF00096_221,790112,790976,0.9989076786147747,2426.1745427743276,110.28066103519672,22,21,0.9545454545454546
Q8NEA6_PF00096_414,45917,45938,0.9995428621185075,703.7286692088137,30.59689866125277,23,23,1.0
Q99684_PF00096_313,826603,827452,0.9989739586102879,2867.863176102128,130.35741709555126,22,21,0.9545454545454546
Q9BRP0_PF00096_215,1311,1312,0.9992378048780488,41.79158074651865,1.8170252498486368,23,23,1.0
Q9H9D4_PF00096_383,858,859,0.9988358556461001,10.868645501500108,0.5175545476904814,21,21,1.0
Q9HAZ2_PF00096_282,2845,2845,1.0,4.1048428576783,0.18658376625810452,22,22,1.0
Q9HC78_PF00096_635,483498,483755,0.9994687393411954,4059.6493345046915,184.5295152047587,22,21,0.9545454545454546
Q9HC78_PF00096_663,1714,1714,1.0,17.164117831318716,0.7801871741508507,22,21,0.9545454545454546
Q9HC78_PF00096_716,941,941,1.0,3.180086398349368,0.1445493817431531,22,22,1.0
Q9NQV8_PF00096_668,3796,3798,0.9994734070563455,19.447244816438157,0.9260592769732456,21,21,1.0
Q9NQX1_PF00096_433,1859,1859,1.0,2.1210564624110364,0.0922198461917842,23,23,1.0
Q9NSC2_PF00096_1030,16635,16637,0.999879786019114,454.5247455328603,20.660215706039107,22,21,0.9545454545454546
Q9NU63_PF00096_176,772186,772744,0.999277897984326,2756.765905440426,125.30754115638301,22,21,0.9545454545454546
Q9UJQ4_PF00096_383,16898,16907,0.9994676761104868,369.2315279930727,16.783251272412397,22,21,0.9545454545454546
Q9UJQ4_PF00096_627,7211,7220,0.9987534626038781,30.823120586555277,1.4010509357525125,22,22,1.0
Q9UJQ4_PF00096_899,44300,44307,0.9998420114203174,931.6693222321878,42.348605556008536,22,21,0.9545454545454546
Q9UQR1_PF00096_172,14619,14620,0.9999316005471957,252.84399769118298,11.492908985962863,22,21,0.9545454545454546
Q9Y2G7_PF00096_411,778594,779445,0.9989081974995029,2263.217623583155,102.87352834468885,22,21,0.9545454545454546
Q9Y462_PF00096_506,807955,808668,0.9991183031849906,2690.3277456200094,122.28762480090951,22,21,0.9545454545454546
