protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
O43167_PF00096_435,64583,64596,0.999798749148554,849.6768532576152,38.62167514807342,22,21,0.9545454545454546
O75953_PF00226_4,17234,17264,0.9982622798887859,466.8685843238903,7.53013845683694,62,62,1.0
P25685_PF00226_4,16337,16363,0.9984110493185846,481.75534883351827,7.7702475618309395,62,62,1.0
P37275_PF00096_933,6214,6215,0.9998390989541432,36.85636749422285,1.6752894315555842,22,21,0.9545454545454546
P51508_PF00096_331,315879,316076,0.9993767321783369,459.3179459806642,20.878088453666553,22,21,0.9545454545454546
P51508_PF00096_555,355567,355772,0.9994237882688913,485.95920003937806,22.08905454724446,22,21,0.9545454545454546
P57071_PF00096_1085,55526,55539,0.9997659302472137,542.5179165160653,24.659905296184785,22,21,0.9545454545454546
Q5VTD9_PF00096_221,166433,166541,0.9993515110393236,391.55666940257436,17.798030427389744,22,21,0.9545454545454546
Q99684_PF00096_313,74498,74537,0.9994767699263453,199.56287905138615,9.071039956881188,22,21,0.9545454545454546
Q9H3Z4_PF00226_16,4098,4103,0.9987813794784304,61.72527540193155,0.9955689580956701,62,62,1.0
Q9HC78_PF00096_635,55707,55716,0.9998384665087228,669.5352848107109,30.433422036850494,22,21,0.9545454545454546
Q9NU63_PF00096_176,234789,234882,0.9996040565049684,606.3900758798119,27.563185267264178,22,21,0.9545454545454546
Q9UBS4_PF00226_25,1512,1518,0.9960474308300395,31.196505808310043,0.4951826318779372,63,63,1.0
Q9Y2G7_PF00096_411,384144,384466,0.9991624747051755,607.1060037123005,27.595727441468206,22,21,0.9545454545454546
Q9Y462_PF00096_506,260256,260421,0.9993664105429285,699.9099732375748,31.81408969261704,22,21,0.9545454545454546
