protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
A0A2R8Y422_PF00240_2,61139,61559,0.9931772770837732,5929.079783031528,84.70113975759325,70,68,0.9714285714285714
A0PJY2_PF00096_289,4082271,4087406,0.998743701995838,4082271.0,185557.77272727276,22,21,0.9545454545454546
A1X283_PF00018_155,514408,514768,0.9993006558294222,14420.975246192294,262.19954993076897,55,49,0.8909090909090909
A1X283_PF00018_222,503000,503356,0.9992927470815884,14439.386755221492,244.73536873256768,59,50,0.847457627118644
A2RRE5_PF01846_267,4527,4543,0.9964780981730136,128.70457733011548,2.042929798890722,63,60,0.9523809523809524
A6NK59_PF07525_532,29706,29746,0.9986552813823708,2172.1220543589475,52.97858669168165,41,36,0.8780487804878049
EEHEE-rd3-0037_rockdoms_1,1,1,1.0,1.0,0.0232558139534883,43,43,1.0
EHEE-rd1-0882_rockdoms_1,8,8,1.0,6.0,0.15,40,30,0.75
HHH-rd1-0142_rockdoms_1,1,1,1.0,1.0,0.0232558139534883,43,43,1.0
O00308_PF00397_440,93373,93416,0.9995396934144044,1380.335198965821,25.5617629438115,54,38,0.7037037037037037
O00330_PF02817_181,174292,174577,0.9983674825435196,17841.79664893879,379.6126946582721,47,38,0.8085106382978723
O14529_PF02376_1036,24578,24608,0.9987808842652796,178.42690132623378,2.004796644114986,89,78,0.8764044943820225
O14529_PF02376_895,24743,24769,0.9989503007791998,180.30143688769027,2.613064302720149,69,67,0.9710144927536232
O14640_PF00595_246,6759,6772,0.9980803307737744,68.47083357072066,0.7362455222658135,93,93,1.0
O14640_PF00778_4,13349,13362,0.9990270917527316,262.5075093459712,3.365480889050912,78,72,0.9230769230769232
O14776_PF01846_645,11991,11998,0.999416569428238,237.6061361490171,3.443567190565465,69,57,0.8260869565217391
O14776_PF01846_727,18919,18932,0.9993133319247834,674.3660416170007,13.487320832340014,50,48,0.96
O14776_PF01846_793,18638,18650,0.9993565683646112,792.7946588540103,12.787010626677588,62,57,0.9193548387096774
O14776_PF01846_897,4870,4874,0.9991793188346328,264.01468323374274,4.474825139554961,59,57,0.9661016949152542
O14776_PF01846_955,4579,4582,0.9993452640768224,288.02978316835055,5.143388985149117,56,56,1.0
O14813_PF00046_92,290088,290756,0.9977025409621814,6198.375811097079,110.68528234101927,56,55,0.9821428571428572
O14901_PF00096_395,4120396,4125273,0.998817775211483,4120396.0,171683.16666666666,24,21,0.875
O14936_PF00595_488,28945,28978,0.9988612050521084,354.778906219169,4.326572027063037,82,81,0.9878048780487804
O15151_PF00641_299,51648,51681,0.9993614674638648,5942.75290222014,191.7017065232303,31,25,0.8064516129032258
O15259_PF00018_152,495336,495671,0.9993241484775184,13445.896734529975,224.09827890883292,60,51,0.85
O15265_PF08313_334,8135,8141,0.9992629898046924,253.0594975243328,4.148516352857915,61,57,0.9344262295081968
O15266_PF00046_119,298587,299260,0.9977511194279222,6293.091936389522,112.37664172124146,56,55,0.9821428571428572
O15344_PF00643_172,120249,120451,0.9983229695062724,6874.171569779192,159.864455111144,43,37,0.8604651162790697
O15350_PF07647_487,4060,4061,0.9997537552327012,37.2337617493378,0.5910120912593302,63,62,0.984126984126984
