protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
O14813_PF00046_92,194296,194769,0.9975714821147103,3126.144908641015,55.82401622573241,56,55,0.9821428571428571
O15266_PF00046_119,194969,195455,0.9975134941546647,3150.9512958003834,56.266987425006846,56,55,0.9821428571428571
O43186_PF00046_41,196532,196998,0.9976344937512056,3208.7180580103177,57.29853675018425,56,54,0.9642857142857143
O75360_PF00046_71,198761,199240,0.9975958642842803,3231.96015694063,57.71357423108268,56,55,0.9821428571428571
O94929_PF00412_149,98658,98724,0.9993314695514769,2154.573702316601,37.147822453734506,58,55,0.9482758620689655
O95076_PF00046_155,195001,195484,0.9975292095516769,3131.881559176576,55.92645641386743,56,55,0.9821428571428571
P02417_PF01281_1,49972,50104,0.9973654798020118,6197.043369855859,131.85198659267786,47,45,0.9574468085106383
P02585_PF13499_1,40542,40679,0.9966321689323729,3350.300677770995,40.36506840687946,83,68,0.8192771084337349
P0CI26_PF00643_87,47452,47594,0.997016430642518,2493.094896933718,53.04457227518549,47,41,0.8723404255319149
P14653_PF00046_208,204865,205307,0.9978471264983658,3436.521151523349,64.84002172685564,53,52,0.9811320754716981
P17480_PF00505_408,33978,34045,0.9980320164488178,2282.7992909961795,36.81934340316418,62,61,0.9838709677419355
P20264_PF00046_408,23333,23376,0.9981605065023956,220.0736020455806,3.929885750813939,56,56,1.0
P20265_PF00046_356,23335,23377,0.9982033622791633,221.02587288061187,3.9468905871537836,56,56,1.0
P23759_PF00046_219,196154,196633,0.9975639897677399,3231.526678927172,57.705833552270924,56,55,0.9821428571428571
P26367_PF00046_213,198274,198741,0.997650208059736,3118.9705410379734,56.70855529159952,55,54,0.9818181818181818
P28360_PF00046_174,201156,201649,0.997555157724561,3031.579080756002,54.13534072778575,56,56,1.0
P32243_PF00046_40,197235,197704,0.9976277667624327,3152.4288734194242,56.293372739632574,56,54,0.9642857142857143
P35548_PF00046_144,201764,202260,0.9975477108672006,3057.532151731454,54.598788423775964,56,56,1.0
P39880_PF00046_1246,144298,144494,0.9986435422924135,2417.649288538321,43.17230872389859,56,55,0.9821428571428571
P42766_PF00831_9,19743,19800,0.9971212121212121,2256.1089175789684,41.020162137799424,55,51,0.9272727272727272
P45973_PF00385_21,28400,28455,0.9980671235283781,3312.873230066318,67.60965775645546,49,46,0.9387755102040817
P49335_PF00046_280,23325,23368,0.9981598767545361,216.49525424836492,3.865986683006516,56,56,1.0
P54821_PF00046_96,199562,200054,0.9975406640207144,3225.497548454041,57.59817050810788,56,55,0.9821428571428571
P56915_PF00046_162,201231,201717,0.9975906839780485,3326.400332674475,59.40000594061563,56,55,0.9821428571428571
P78424_PF00046_609,23429,23474,0.9980829854306893,273.4899854849367,4.972545190635213,55,55,1.0
P98175_PF00641_214,36990,37016,0.9992976010373892,2343.2660933135817,83.68807476119935,28,25,0.8928571428571429
Q00839_PF02037_6,33652,33701,0.9985460372095784,2598.252129628173,63.372003161662754,41,35,0.8536585365853658
Q12873_PF00628_374,127971,128024,0.9995860151221646,3272.4794338377824,61.744894978071365,53,45,0.8490566037735849
Q12899_PF00643_97,62421,62585,0.9973795637932412,2944.471666414006,66.91981060031831,44,38,0.8636363636363636
Q13263_PF00628_620,129916,129966,0.9996152839973531,3087.1497786885543,59.36826497477989,52,43,0.8269230769230769
Q13642_PF00412_160,84415,84463,0.9994317038229757,1694.247285469231,30.254415811950555,56,52,0.9285714285714286
Q13642_PF00412_99,25889,25917,0.9989196280433692,500.7674495633337,8.346124159388895,60,56,0.9333333333333333
Q14839_PF00628_365,128647,128701,0.9995804228405374,3280.4536030488107,61.895351000920954,53,45,0.8490566037735849
Q14839_PF00628_444,120763,120811,0.9996026851859516,3087.6128301672757,58.25684585221275,53,45,0.8490566037735849
Q15475_PF00046_131,55700,55765,0.9988343943333632,1433.1136101578934,28.66227220315787,50,46,0.92
Q15699_PF00046_134,196528,197008,0.9975635507187526,3237.484920008316,57.812230714434214,56,55,0.9821428571428571
Q15911_PF00046_2147,210907,211288,0.9981967740714096,3550.3165770311675,63.39851030412799,56,54,0.9642857142857143
Q15911_PF00046_2244,224374,224860,0.9978386551632127,3585.0732322474782,64.01916486156212,56,54,0.9642857142857143
Q15911_PF00046_2643,221487,221967,0.9978375163875711,3666.3312921324746,65.47020164522276,56,55,0.9821428571428571
Q1KMD3_PF02037_1,33509,33553,0.9986886418502071,2417.5416829771457,60.43854207442864,40,34,0.85
Q5SQQ9_PF00046_102,202589,203089,0.9975380252007741,3097.6217435414496,55.3146739918116,56,56,1.0
Q7Z4I7_PF00412_13,6069,6078,0.9985192497532083,108.8887626846443,1.8455722488922763,59,58,0.9830508474576272
Q7Z6Z7_PF00627_1316,32820,32831,0.9996649508086869,1705.7684313073994,41.604108080668276,41,37,0.9024390243902439
Q86UP3_PF00046_2086,211093,211478,0.9981794796621871,3585.718061371339,64.03067966734534,56,54,0.9642857142857143
Q86UP3_PF00046_2183,224430,224917,0.9978347568214052,3586.518336404061,64.04497029292966,56,54,0.9642857142857143
Q86UP3_PF00046_2562,221312,221789,0.997849307224434,3656.7460738805316,65.29903703358092,56,55,0.9821428571428571
Q8IWT3_PF01485_2234,37974,37999,0.9993420879496829,4111.319186082372,97.88855204958028,42,37,0.8809523809523809
Q8NFW5_PF00046_73,197732,198214,0.9975682847831132,3255.9934946658536,58.14274097617596,56,55,0.9821428571428571
Q8TDI0_PF00628_338,128374,128426,0.9995950975659135,3062.7251491411466,57.7872669649273,53,44,0.8301886792452831
Q8TDI0_PF00628_411,116843,116887,0.999623568061461,3131.0522401259714,59.07645736086739,53,45,0.8490566037735849
Q96JY6_PF00412_284,7905,7915,0.9987365761212887,90.35741120761642,1.6135252001360076,56,53,0.9464285714285714
Q96QS3_PF00046_330,195157,195639,0.9975362785538671,3204.094907446064,57.21598049010829,56,55,0.9821428571428571
Q9BZM3_PF00046_204,201954,202451,0.9975450849835269,3328.5737265857965,59.43881654617494,56,55,0.9821428571428571
Q9C030_PF00643_93,62776,62906,0.9979334244746129,2700.4486932877403,64.29639745923191,42,36,0.8571428571428571
Q9C0A1_PF00046_1859,218854,219311,0.9979162011937386,3600.3104564033224,64.29125815005933,56,55,0.9821428571428571
Q9H161_PF00046_216,194502,194986,0.9975177705066005,3137.807020077906,56.03226821567689,56,55,0.9821428571428571
Q9NPC8_PF00046_131,55638,55702,0.9988510286883774,1452.7011877914415,29.05402375582883,50,46,0.92
Q9UBX0_PF00046_110,206686,207186,0.9975867095267055,3501.2399849258127,62.52214258796094,56,55,0.9821428571428571
