protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
EHEE-rd1-0882_rockdoms_1,461951,462120,0.9996342941227386,109295.70146842832,2732.392536710708,40,30,0.75
O14640_PF00595_246,592066,592516,0.9992405268380938,7029.846916048968,75.58975178547277,93,80,0.8602150537634409
O15350_PF07647_487,60304,60338,0.9994365076734396,1534.3769755637732,24.355190088313858,63,55,0.873015873015873
O43353_PF00619_438,15279,15348,0.9955043002345583,1613.8722995956725,19.92434937772435,81,71,0.8765432098765432
P36075_PF02845_9,31180,31197,0.9994550758085713,3404.814532910953,87.30293674130648,39,32,0.8205128205128205
P55895_PF13341_415,1295,1330,0.9736842105263158,15.692191713265927,0.20379469757488217,77,77,1.0
P61960_PF03671_4,1735,1747,0.9931310818546079,50.370648757981314,0.6806844426754232,74,74,1.0
Q01826_PF02376_371,12572,12605,0.9973819912733043,90.82427207275705,1.2109902943034274,75,68,0.9066666666666666
Q01826_PF02376_494,12611,12644,0.9973900664346725,101.92297667414172,1.3773375226235367,74,68,0.918918918918919
Q01826_PF16557_178,3776,3783,0.9981496167063177,39.75377038078828,0.5679110054398326,70,70,1.0
Q13009_PF00595_843,7887,7897,0.9987336963403824,177.34401693006197,2.111238296786452,84,79,0.9404761904761905
Q13163_PF00564_15,1971,1971,1.0,44.31927470803773,0.46651868113723927,95,94,0.9894736842105263
Q5U5Q3_PF00013_325,256099,256392,0.9988572186339667,12754.868179387418,190.37116685652865,67,58,0.8656716417910447
Q86XN8_PF00013_273,247948,248242,0.9988156718041267,12869.22740728881,189.25334422483544,68,60,0.8823529411764706
Q96JY0_PF09011_3,136272,136569,0.9978252751356457,10069.85407864277,145.93991418322855,69,61,0.8840579710144928
Q9H3D4_PF07647_545,130263,130333,0.9994629142274021,4464.719027909394,67.64725799862718,66,54,0.8181818181818182
Q9NYL2_PF00536_330,45312,45357,0.9990078708909319,2960.3076006639712,35.241757150761565,84,66,0.7857142857142857
Q9UL15_PF02179_280,1189,1194,0.9958123953098827,21.40054122741165,0.31015277141176306,69,69,1.0
Q9UPW6_PF02376_358,12508,12542,0.9972891085951204,87.20279422744716,1.1325038211356773,77,68,0.8831168831168831
Q9UPW6_PF02376_482,12531,12564,0.9973734479465138,77.56167232943312,1.0341556310591082,75,68,0.9066666666666666
EEHEE-rd3-0037_rockdoms_1,1,1,1.0,1.0,0.023255813953488372,43,43,1.0
HHH-rd1-0142_rockdoms_1,95906,96071,0.9982825202194211,5839.246049062447,135.7964197456383,43,35,0.813953488372093
