protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
A0PJY2_PF00096_289,1738850,1740971,0.9987817143421688,18757.11008981274,852.5959131733064,22,21,0.9545454545454546
O14901_PF00096_395,100762,100808,0.9995436870089676,1645.2165504401505,68.55068960167294,24,21,0.875
O43167_PF00096_351,1304838,1305716,0.9993275719988114,27895.62852531915,1267.983114787234,22,21,0.9545454545454546
O43167_PF00096_435,1902536,1904347,0.9990490178523137,30654.037256144995,1393.3653298247725,22,21,0.9545454545454546
O60281_PF00096_808,2007,2007,1.0,99.85969698056593,4.16082070752358,24,24,1.0
O60481_PF00096_389,1728409,1730059,0.9990462753004378,26039.98948897379,1183.635885862445,22,21,0.9545454545454546
P08151_PF00096_363,23185,23194,0.9996119686125722,294.95734469021266,11.798293787608507,25,22,0.88
P10070_PF00096_565,23326,23335,0.9996143132633384,298.6792084905097,11.947168339620388,25,22,0.88
P10071_PF00096_608,23838,23847,0.9996225940369858,412.02639031914117,16.481055612765648,25,23,0.92
P25490_PF00096_384,1540038,1541340,0.9991552804702402,18564.814367151972,773.5339319646655,24,22,0.9166666666666666
P37275_PF00096_933,2052531,2055160,0.998720780863777,2052531.0,93296.86363636363,22,21,0.9545454545454546
P51508_PF00096_331,1761301,1763322,0.9988538678698502,19381.432789223494,880.9742176919771,22,21,0.9545454545454546
P51508_PF00096_555,1733742,1735744,0.9988466041075181,18590.950631928998,845.0432105422271,22,21,0.9545454545454546
P57071_PF00096_1085,1809142,1810748,0.9991130737131837,30877.176633537038,1403.508028797138,22,21,0.9545454545454546
Q5VTD9_PF00096_221,1957621,1959971,0.9988010026678966,26049.922190570356,1184.0873722986526,22,21,0.9545454545454546
Q8NEA6_PF00096_414,244322,244421,0.9995949611530924,6361.2393148104275,276.57562238306207,23,20,0.8695652173913043
Q8NEA6_PF00096_473,33128,33136,0.9997585707387735,1001.4399904540905,41.72666626892044,24,22,0.9166666666666666
Q8TDD2_PF00096_325,112837,112884,0.9995836433861309,1443.5752561494614,60.14896900622756,24,21,0.875
Q99684_PF00096_256,3321,3324,0.9990974729241877,27.916829944038653,1.2137752149582024,23,22,0.9565217391304348
Q99684_PF00096_313,1940876,1943203,0.9988024925856949,25488.891344496715,1158.585970204396,22,21,0.9545454545454546
Q9H9D4_PF00096_383,1898217,1899996,0.9990636822393311,32799.928415091745,1561.901353099607,21,21,1.0
Q9HAZ2_PF00096_282,1428289,1429822,0.9989278385701157,15869.931402094111,721.3605182770051,22,21,0.9545454545454546
Q9HC78_PF00096_635,1901519,1903408,0.9990075695804578,30863.053879960597,1402.8660854527543,22,21,0.9545454545454546
Q9HC78_PF00096_663,1712412,1713876,0.999145795845207,35989.38961988924,1635.8813463586018,22,21,0.9545454545454546
Q9HC78_PF00096_716,1413423,1414407,0.999304302085609,31126.88719973573,1414.8585090788968,22,21,0.9545454545454546
Q9NQV8_PF00096_668,1637395,1638509,0.9993201135910758,43297.72995746967,2061.796664641413,21,21,1.0
Q9NQX1_PF00096_433,215083,215147,0.9997025289685657,10983.495798512413,477.54329558749623,23,21,0.9130434782608695
Q9NSC2_PF00096_1030,211893,211977,0.9996037305934135,9387.53276904513,426.70603495659685,22,21,0.9545454545454546
Q9NU63_PF00096_176,1854743,1856797,0.9988937939904039,24745.932572805406,1124.8151169457003,22,21,0.9545454545454546
Q9UJQ4_PF00096_383,1738185,1740016,0.9989477108256476,27085.78644857281,1231.172111298764,22,21,0.9545454545454546
Q9UJQ4_PF00096_627,597278,597577,0.9994996460707156,18186.964011547727,826.6801823430785,22,21,0.9545454545454546
Q9UJQ4_PF00096_899,1411227,1412277,0.9992565197903811,25302.41484132319,1150.1097655146905,22,21,0.9545454545454546
Q9UQR1_PF00096_172,1595594,1597019,0.9991077125569576,26727.411932768784,1214.8823605803993,22,21,0.9545454545454546
Q9Y2G7_PF00096_411,1908998,1911479,0.9987020521805366,23919.63504752017,1087.256138523644,22,21,0.9545454545454546
Q9Y462_PF00096_506,1866168,1868240,0.9988909347835396,24161.73065409052,1098.2604842768417,22,21,0.9545454545454546
