protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
O43167_PF00096_435,37097,37105,0.9997843956340116,497.95971687512235,22.634532585232833,22,22,1.0
P37275_PF00096_933,5868,5869,0.999829613222014,2.5682321840052618,0.11673782654569372,22,21,0.9545454545454546
P51508_PF00096_331,138447,138519,0.9994802157104802,179.70138143201285,8.168244610546038,22,21,0.9545454545454546
P51508_PF00096_555,200976,201070,0.9995325011190133,187.40083395424932,8.51821972519315,22,21,0.9545454545454546
P57071_PF00096_1085,29907,29914,0.9997659958547838,205.83975095270796,9.35635231603218,22,21,0.9545454545454546
Q5VTD9_PF00096_221,15352,15355,0.9998046239010094,57.951332988660695,2.634151499484577,22,21,0.9545454545454546
Q99684_PF00096_313,9554,9555,0.9998953427524856,24.05880352153192,1.0935819782514509,22,21,0.9545454545454546
Q9HC78_PF00096_635,20536,20537,0.9999513073964065,220.67441012856563,10.030655005843892,22,21,0.9545454545454546
Q9NU63_PF00096_176,47451,47455,0.9999157096196396,249.12142687586044,11.323701221630019,22,21,0.9545454545454546
Q9Y2G7_PF00096_411,197762,197910,0.9992521853367692,246.8902962584158,11.222286193564354,22,21,0.9545454545454546
Q9Y462_PF00096_506,7878,7889,0.9986056534415009,159.5758153250502,7.253446151138646,22,21,0.9545454545454546
